,t,no,desc,decision,age,vmt,ypd,value
749,2021,31052.0,2014 CHEVROLET SUBURBAN',2013,7.0,78767.0,-8,{2021: 0.2913234668214341}
750,2021,31053.0,2014 CHEVROLET SUBURBAN',2013,7.0,110032.0,-8,{2021: 0.33224416361343784}
751,2021,31054.0,2014 CHEVROLET SUBURBAN',2013,7.0,78647.0,-8,{2021: 0.29338409178240366}
752,2021,31055.0,2014 CHEVROLET SUBURBAN',2013,7.0,73038.0,-8,{2021: 0.2802700476308506}
753,2021,31056.0,2014 CHEVROLET SUBURBAN',2013,7.0,57758.0,-8,{2021: 0.26327968000367635}
754,2021,31057.0,2011 HONDA ACCORD',2014,6.0,102759.0,-7,{2021: 0.272188465785979}
755,2021,31058.0,2013 HYUNDIA SONATA',2014,6.0,100984.0,-7,{2021: 0.2646441882354232}
756,2021,31061.0,2012 KIA SPORTAGE',2014,6.0,129873.0,-7,{2021: 0.3015207232309215}
757,2021,31062.0,2011 DODGE RAM 1500',2014,6.0,127421.0,-7,{2021: 0.3431579806951872}
758,2021,31063.0,2014 CHEVROLET CAPTIVA',2014,6.0,102147.0,-7,{2021: 0.2792873946238669}
759,2021,31065.0,2012 DODGE CHARGER',2014,6.0,121090.0,-7,{2021: 0.29877043575752826}
760,2021,31066.0,2014 FORD FOCUS',2014,6.0,39283.0,-7,{2021: 0.20342566706553378}
761,2021,31067.0,2014 FORD FOCUS',2014,6.0,38796.0,-7,{2021: 0.20199941471449756}
762,2021,31068.0,2014 FORD FOCUS',2014,6.0,29449.0,-7,{2021: 0.18976303555304996}
763,2021,31069.0,2014 FORD FOCUS',2014,6.0,48356.0,-7,{2021: 0.21311353748766163}
764,2021,31070.0,2014 FORD FOCUS',2014,6.0,29710.0,-7,{2021: 0.18892934260426125}
765,2021,31071.0,2014 FORD FOCUS',2014,6.0,49354.0,-7,{2021: 0.2139497055255992}
766,2021,31072.0,2014 FORD FOCUS',2014,6.0,18691.0,-7,{2021: 0.17714692994713915}
767,2021,31073.0,2014 FORD FOCUS',2014,6.0,34605.0,-7,{2021: 0.19499097630299933}
768,2021,31074.0,2014 FORD FOCUS',2014,6.0,30930.0,-7,{2021: 0.19398094106170513}
769,2021,31075.0,2014 FORD FOCUS',2014,6.0,105822.0,-7,{2021: 0.2772421906433366}
770,2021,31076.0,2014 FORD FOCUS',2014,6.0,41773.0,-7,{2021: 0.20383089958704925}
771,2021,31077.0,2014 FORD FOCUS',2014,6.0,23248.0,-7,{2021: 0.18552991100703684}
772,2021,31078.0,2014 FORD VAN CARGO',2014,6.0,81971.0,-7,{2021: 0.28190178122187737}
773,2021,31080.0,2014 CHEVROLET MALIBU',2014,6.0,85576.0,-7,{2021: 0.2532463316528523}
774,2021,31081.0,2014 CHEVROLET IMPALA',2014,6.0,126742.0,-7,{2021: 0.3154114631227029}
775,2021,31083.0,2014 FORD FUSION',2014,6.0,84651.0,-7,{2021: 0.24654231061346338}
776,2021,31084.0,2014 CHEVROLET MALIBU',2014,6.0,97073.0,-7,{2021: 0.28023448082678515}
777,2021,31085.0,2014 CHEVROLET MALIBU',2014,6.0,84865.0,-7,{2021: 0.25542124532101923}
778,2021,31086.0,2014 CHEVROLET MALIBU',2014,6.0,61150.0,-7,{2021: 0.22253518647607737}
779,2021,31088.0,2014 FORD FUSION',2014,6.0,83346.0,-7,{2021: 0.25810177299489967}
780,2021,31089.0,2014 FORD E350 BUS',2014,6.0,106244.0,-7,{2021: 0.3181756508019293}
781,2021,31090.0,2014 FORD E350 BUS',2014,6.0,108075.0,-7,{2021: 0.3177667100647572}
782,2021,31091.0,2014 FORD E350 BUS',2014,6.0,126318.0,-7,{2021: 0.3484264264743296}
783,2021,31092.0,2014 FORD E350 BUS',2014,6.0,111802.0,-7,{2021: 0.3196405636150843}
784,2021,31093.0,2013 FORD FUSION',2014,6.0,33266.0,-7,{2021: 0.19221293989407046}
785,2021,31094.0,2014 CHEVROLET IMPALA',2014,6.0,76054.0,-7,{2021: 0.26438545388311435}
786,2021,31095.0,2015 CHEVROLET SUBURBAN',2014,6.0,149873.0,-7,{2021: 0.3516980324628095}
787,2021,31096.0,2014 DODGE Grand Caravan',2015,5.0,108627.0,-6,{2021: 0.29099288246050126}
788,2021,31097.0,2015 FORD ROLLBACK',2015,5.0,160170.0,-6,{2021: 0.5198040063223722}
789,2021,31098.0,2014 DODGE JOURNEY',2015,5.0,82332.0,-6,{2021: 0.2386416837350822}
790,2021,31099.0,2014 DODGE JOURNEY',2015,5.0,105630.0,-6,{2021: 0.2643181567996248}
791,2021,31100.0,2015 MAZDA CX-5',2015,5.0,90920.0,-6,{2021: 0.23610235757863263}
792,2021,31101.0,2014 MAZDA 6 (SIX)',2015,5.0,77780.0,-6,{2021: 0.22467279832256615}
793,2021,31104.0,2015 FORD TAURUS AWD',2015,5.0,169689.0,-6,{2021: 0.31682977978226556}
794,2021,31107.0,2015 FORD TAURUS AWD',2015,5.0,96811.0,-6,{2021: 0.22451982052280134}
795,2021,31108.0,2015 FORD TAURUS AWD',2015,5.0,98376.0,-6,{2021: 0.239028911943251}
796,2021,31109.0,2015 FORD TAURUS AWD',2015,5.0,109786.0,-6,{2021: 0.24077464975222962}
797,2021,31111.0,2015 FORD TAURUS AWD',2015,5.0,125070.0,-6,{2021: 0.25813254136899433}
798,2021,31113.0,2015 FORD TAURUS AWD',2015,5.0,107796.0,-6,{2021: 0.22939520145155123}
799,2021,31116.0,2015 FORD TAURUS AWD',2015,5.0,125219.0,-6,{2021: 0.2992811903470145}
800,2021,31117.0,2015 FORD TAURUS AWD',2015,5.0,136573.0,-6,{2021: 0.26191193080225855}
801,2021,31118.0,2015 FORD TAURUS AWD',2015,5.0,148451.0,-6,{2021: 0.26240226360934066}
802,2021,31119.0,2015 FORD TAURUS AWD',2015,5.0,160159.0,-6,{2021: 0.2846046937626058}
803,2021,31120.0,2015 FORD TAURUS AWD',2015,5.0,131173.0,-6,{2021: 0.25515688698587413}
804,2021,31122.0,2015 FORD TAURUS AWD',2015,5.0,90889.0,-6,{2021: 0.22232096969607348}
805,2021,31123.0,2015 FORD TAURUS AWD',2015,5.0,110074.0,-6,{2021: 0.24002699574923475}
806,2021,31124.0,2015 FORD TAURUS AWD',2015,5.0,137337.0,-6,{2021: 0.30555819443000376}
807,2021,31125.0,2015 FORD TAURUS AWD',2015,5.0,110511.0,-6,{2021: 0.2727270181799013}
808,2021,31126.0,2015 FORD TAURUS AWD',2015,5.0,94627.0,-6,{2021: 0.26954328104518277}
809,2021,31127.0,2015 FORD TAURUS AWD',2015,5.0,116438.0,-6,{2021: 0.2465564202530089}
810,2021,31128.0,2015 FORD TAURUS AWD',2015,5.0,105916.0,-6,{2021: 0.25001162830395196}
811,2021,31129.0,2015 FORD TAURUS AWD',2015,5.0,97011.0,-6,{2021: 0.2614405191045466}
812,2021,31130.0,2015 FORD TAURUS AWD',2015,5.0,120084.0,-6,{2021: 0.2384710642797315}
813,2021,31131.0,2015 FORD TAURUS AWD',2015,5.0,120635.0,-6,{2021: 0.24315904893071236}
814,2021,31132.0,2015 FORD TAURUS AWD',2015,5.0,38663.0,-6,{2021: 0.18253729434476}
815,2021,31133.0,2015 FORD TAURUS AWD',2015,5.0,120589.0,-6,{2021: 0.2853217489670945}
816,2021,31134.0,2015 FORD TAURUS AWD',2015,5.0,111054.0,-6,{2021: 0.23960856528013358}
817,2021,31135.0,2015 FORD TAURUS AWD',2015,5.0,104890.0,-6,{2021: 0.22994946040728176}
818,2021,31136.0,2015 FORD TAURUS AWD',2015,5.0,152820.0,-6,{2021: 0.274790423903609}
819,2021,31137.0,2015 FORD TAURUS AWD',2015,5.0,131316.0,-6,{2021: 0.2585406870017766}
820,2021,31138.0,2015 FORD TAURUS AWD',2015,5.0,133439.0,-6,{2021: 0.26694497082667124}
821,2021,31139.0,2015 FORD TAURUS AWD',2015,5.0,125483.0,-6,{2021: 0.249103473817056}
822,2021,31140.0,2015 FORD TAURUS AWD',2015,5.0,148691.0,-6,{2021: 0.32735981088473337}
823,2021,31143.0,2015 FORD TAURUS AWD',2015,5.0,152564.0,-6,{2021: 0.30362809320221834}
824,2021,31145.0,2015 FORD TAURUS AWD',2015,5.0,153217.0,-6,{2021: 0.28870008641401596}
825,2021,31146.0,2015 FORD TAURUS AWD',2015,5.0,93477.0,-6,{2021: 0.26008274757642447}
826,2021,31147.0,2015 FORD TAURUS AWD',2015,5.0,158643.0,-6,{2021: 0.37570184553924424}
827,2021,31149.0,2015 FORD TAURUS AWD',2015,5.0,117914.0,-6,{2021: 0.2827456921084477}
828,2021,31150.0,2015 FORD TAURUS AWD',2015,5.0,139774.0,-6,{2021: 0.3189264139903255}
829,2021,31151.0,2015 FORD TAURUS AWD',2015,5.0,106647.0,-6,{2021: 0.23367441336606537}
830,2021,31153.0,2015 FORD TAURUS AWD',2015,5.0,122171.0,-6,{2021: 0.2500337830581217}
831,2021,31154.0,2015 FORD TAURUS AWD',2015,5.0,150466.0,-6,{2021: 0.348080567099304}
832,2021,31155.0,2015 FORD TAURUS AWD',2015,5.0,79827.0,-6,{2021: 0.23763243738256729}
833,2021,31156.0,2015 FORD TAURUS AWD',2015,5.0,107299.0,-6,{2021: 0.27981674230647524}
834,2021,31157.0,2015 FORD TAURUS AWD',2015,5.0,90988.0,-6,{2021: 0.26532802406067635}
835,2021,31159.0,2015 FORD TAURUS AWD',2015,5.0,117375.0,-6,{2021: 0.24134345772968957}
836,2021,31160.0,2015 FORD TAURUS AWD',2015,5.0,106469.0,-6,{2021: 0.24951926363916843}
837,2021,31161.0,2015 FORD TAURUS AWD',2015,5.0,155432.0,-6,{2021: 0.3646630808401865}
838,2021,31162.0,2015 FORD TAURUS AWD',2015,5.0,147842.0,-6,{2021: 0.3626610053433156}
839,2021,31163.0,2015 FORD TAURUS AWD',2015,5.0,87730.0,-6,{2021: 0.25344053576592906}
840,2021,31164.0,2015 MAZDA CX-5',2015,5.0,139963.0,-6,{2021: 0.28826141257826526}
841,2021,31165.0,2014 CHEVROLET IMPALA',2015,5.0,100595.0,-6,{2021: 0.26174933097683667}
842,2021,31167.0,2014 Chrysler 200',2015,5.0,82799.0,-6,{2021: 0.23358707373664495}
843,2021,31168.0,2015 Chrysler 200',2015,5.0,56815.0,-6,{2021: 0.20595873253359082}
844,2021,31169.0,2015 FORD F250',2015,5.0,78848.0,-6,{2021: 0.2608033897980853}
845,2021,31170.0,2015 FORD F250',2015,5.0,92725.0,-6,{2021: 0.254567793467169}
846,2021,31171.0,2015 FORD F250',2015,5.0,48075.0,-6,{2021: 0.1986717457320006}
847,2021,31172.0,2015 FORD F250',2015,5.0,94120.0,-6,{2021: 0.26689046743720224}
848,2021,31173.0,2015 FORD F250',2015,5.0,68170.0,-6,{2021: 0.23777562296205235}
849,2021,31174.0,2015 FORD F250',2015,5.0,37766.0,-6,{2021: 0.18820285607948578}
850,2021,31175.0,2015 FORD F250',2015,5.0,64833.0,-6,{2021: 0.22803533712177532}
851,2021,31176.0,2015 FORD F250',2015,5.0,50370.0,-6,{2021: 0.21925786967357763}
852,2021,31177.0,2015 FORD F250',2015,5.0,83944.0,-6,{2021: 0.2509545178452266}
853,2021,31178.0,2015 FORD F250',2015,5.0,51426.0,-6,{2021: 0.20383555165544168}
854,2021,31179.0,2015 FORD F250',2015,5.0,27268.0,-6,{2021: 0.17945063336497732}
855,2021,31180.0,2015 FORD F250',2015,5.0,47306.0,-6,{2021: 0.2000700974942381}
856,2021,31181.0,2015 FORD F250',2015,5.0,74299.0,-6,{2021: 0.23908001559502823}
857,2021,31182.0,2015 FORD F250',2015,5.0,43821.0,-6,{2021: 0.20936267291900815}
858,2021,31183.0,2015 FORD F250',2015,5.0,84970.0,-6,{2021: 0.2598202300075216}
859,2021,31184.0,2015 FORD F250',2015,5.0,63197.0,-6,{2021: 0.2265094079491174}
860,2021,31185.0,2015 FORD F250',2015,5.0,119968.0,-6,{2021: 0.3136611364269131}
861,2021,31186.0,2015 FORD F250',2015,5.0,56620.0,-6,{2021: 0.2055486257204249}
862,2021,31187.0,2015 FORD F250',2015,5.0,68778.0,-6,{2021: 0.22330971142431813}
863,2021,31188.0,2015 FORD F250',2015,5.0,47075.0,-6,{2021: 0.2125515625784311}
864,2021,31189.0,2015 FORD F250',2015,5.0,43909.0,-6,{2021: 0.20360956307122877}
865,2021,31190.0,2015 FORD F250',2015,5.0,56897.0,-6,{2021: 0.24263229009193588}
866,2021,31191.0,2015 FORD F250',2015,5.0,54822.0,-6,{2021: 0.21237422256186061}
867,2021,31192.0,2015 FORD F250',2015,5.0,94941.0,-6,{2021: 0.2740943399917358}
868,2021,31193.0,2015 FORD F250',2015,5.0,109955.0,-6,{2021: 0.29099496245248097}
869,2021,31194.0,2015 FORD F250',2015,5.0,65279.0,-6,{2021: 0.23903205581071973}
870,2021,31195.0,2015 FORD F250',2015,5.0,65330.0,-6,{2021: 0.22585962425998626}
871,2021,31196.0,2015 FORD F250',2015,5.0,57503.0,-6,{2021: 0.2157970252210799}
872,2021,31197.0,2015 FORD F250',2015,5.0,62296.0,-6,{2021: 0.2203467561193199}
873,2021,31198.0,2015 FORD F250',2015,5.0,57072.0,-6,{2021: 0.21244954261380714}
874,2021,31199.0,2015 FORD F250',2015,5.0,52140.0,-6,{2021: 0.2108131841139869}
875,2021,31200.0,2015 FORD F250',2015,5.0,56974.0,-6,{2021: 0.2164682627866336}
876,2021,31201.0,2015 FORD F250',2015,5.0,29188.0,-6,{2021: 0.18786399949224875}
877,2021,31202.0,2015 FORD F250',2015,5.0,78402.0,-6,{2021: 0.25125639637533775}
878,2021,31203.0,2015 FORD F250',2015,5.0,86946.0,-6,{2021: 0.26332599391692607}
879,2021,31204.0,2015 FORD F250',2015,5.0,73482.0,-6,{2021: 0.23748903093791812}
880,2021,31205.0,2014 JEEP PATRIOT',2015,5.0,86180.0,-6,{2021: 0.24800534926094042}
881,2021,31206.0,2015 CHEVROLET MALIBU',2015,5.0,112498.0,-6,{2021: 0.261280884393567}
882,2021,31208.0,2014 DODGE JOURNEY',2015,5.0,52728.0,-6,{2021: 0.19771929793578905}
883,2021,31209.0,2015 CHEVROLET CAPTIVA',2015,5.0,70969.0,-6,{2021: 0.22643210712744047}
884,2021,31210.0,2013 Toyota Camry',2015,5.0,101080.0,-6,{2021: 0.2505381584208403}
885,2021,31211.0,2013 DODGE Grand Caravan',2015,5.0,36554.0,-6,{2021: 0.1951220742389173}
886,2021,31213.0,2015 CHEVROLET MALIBU',2015,5.0,70331.0,-6,{2021: 0.21324248038211127}
887,2021,31214.0,2014 DODGE Grand Caravan',2015,5.0,75282.0,-6,{2021: 0.25902477824076736}
888,2021,31215.0,2015 JEEP Grand Cherokee',2015,5.0,104266.0,-6,{2021: 0.25772134504588606}
889,2021,31216.0,2014 Toyota TACOMA',2015,5.0,75215.0,-6,{2021: 0.25609661382013893}
890,2021,31217.0,2014 HONDA CR-V',2015,5.0,90943.0,-6,{2021: 0.24082337153373032}
891,2021,31218.0,2015 DODGE Grand Caravan',2015,5.0,69987.0,-6,{2021: 0.22360866703386878}
892,2021,31219.0,2015 CHEVROLET SILVERADO',2015,5.0,77306.0,-6,{2021: 0.237651022092811}
893,2021,31220.0,2012 FORD F150',2015,5.0,108558.0,-6,{2021: 0.2841989464033637}
894,2021,31221.0,2015 FORD F150',2015,5.0,116388.0,-6,{2021: 0.3103522569930972}
895,2021,31222.0,2013 DODGE RAM 1500',2015,5.0,89332.0,-6,{2021: 0.26250520756601237}
896,2021,31223.0,2016 FORD FUSION',2015,5.0,64809.0,-6,{2021: 0.21655765712739689}
897,2021,31224.0,2015 DODGE JOURNEY',2015,5.0,80135.0,-6,{2021: 0.2415089128438136}
898,2021,31226.0,2012 CHEVROLET EXPRESS',2015,5.0,47819.0,-6,{2021: 0.20788113718360057}
899,2021,31227.0,2015 CHEVROLET VAN 12PSG',2022,5.0,21293.0,1,{2021: 0.07943376249965742}
900,2021,31228.0,2015 Chrysler 200',2015,5.0,27259.0,-6,{2021: 0.17765445491392706}
901,2021,31229.0,2014 FORD E350',2015,5.0,2900.0,-6,{2021: 0.14035293493654238}
902,2021,31230.0,2015 CHEVROLET IMPALA',2015,5.0,89459.0,-6,{2021: 0.2421624573184253}
903,2021,31231.0,2015 DODGE JOURNEY',2015,5.0,88793.0,-6,{2021: 0.24736846306910037}
904,2021,31233.0,2015 DODGE Grand Caravan',2015,5.0,78420.0,-6,{2021: 0.242979017996381}
905,2021,31234.0,2015 DODGE JOURNEY',2016,4.0,91952.0,-5,{2021: 0.23178710376512868}
906,2021,31235.0,2016 DODGE Grand Caravan',2016,4.0,104394.0,-5,{2021: 0.2526744773615536}
907,2021,31236.0,2015 DODGE Grand Caravan',2016,4.0,73934.0,-5,{2021: 0.19693536739526768}
908,2021,31237.0,2014 HONDA PILOT',2016,4.0,77856.0,-5,{2021: 0.21341326954128065}
909,2021,31238.0,2012 HYUNDIA SANTE FE',2016,4.0,91953.0,-5,{2021: 0.2319798831962277}
910,2021,31239.0,2014 CHEVROLET CAPTIVA',2016,4.0,33117.0,-5,{2021: 0.1622637295469642}
911,2021,31240.0,2012 CHEVROLET MALIBU',2016,4.0,98222.0,-5,{2021: 0.2388497283791378}
912,2021,31241.0,2014 Nissan ALTIMA',2016,4.0,88583.0,-5,{2021: 0.21762467190577436}
913,2021,31242.0,2015 Nissan FRONTIER',2016,4.0,66554.0,-5,{2021: 0.21646542461176488}
914,2021,31243.0,2015 Chrysler TOWN & COUNTRY',2016,4.0,71495.0,-5,{2021: 0.212216393913774}
915,2021,31244.0,2015 DODGE JOURNEY',2016,4.0,93993.0,-5,{2021: 0.24438846324645577}
916,2021,31245.0,2016 Toyota Camry',2016,4.0,83180.0,-5,{2021: 0.2209305571160385}
917,2021,31246.0,"2016 CHEVROLET VAN,PRISONER TP'",2016,4.0,29520.0,-5,{2021: 0.18044404795434443}
918,2021,31247.0,"2016 CHEVROLET VAN,PRISONER TP'",2016,4.0,55060.0,-5,{2021: 0.2489120828007844}
919,2021,31248.0,"2016 CHEVROLET VAN,PRISONER TP'",2016,4.0,33707.0,-5,{2021: 0.1953721784826991}
920,2021,31249.0,"2016 CHEVROLET VAN,PRISONER TP'",2016,4.0,71031.0,-5,{2021: 0.2321307729096566}
921,2021,31250.0,"2016 CHEVROLET VAN,PRISONER TP'",2016,4.0,54685.0,-5,{2021: 0.2572318280132072}
922,2021,31251.0,"2016 CHEVROLET VAN,PRISONER TP'",2016,4.0,69688.0,-5,{2021: 0.22179730987670315}
923,2021,31252.0,2016 FORD E450',2016,4.0,80522.0,-5,{2021: 0.26015616527165475}
924,2021,31253.0,2016 FORD E450',2016,4.0,82857.0,-5,{2021: 0.2734557768858185}
925,2021,31254.0,2016 FORD E350 BUS',2016,4.0,66894.0,-5,{2021: 0.22370279675985402}
926,2021,31255.0,2016 FORD E350 BUS',2016,4.0,68953.0,-5,{2021: 0.24036226026798738}
927,2021,31256.0,2014 DODGE Grand Caravan',2016,4.0,72002.0,-5,{2021: 0.22449897101564123}
928,2021,31257.0,2016 FORD TRANSIT CONNECT',2016,4.0,151926.0,-5,{2021: 0.28515513339594617}
929,2021,31258.0,2016 FORD TRANSIT CONNECT',2016,4.0,122198.0,-5,{2021: 0.2725938035221797}
930,2021,31259.0,2016 FORD TRANSIT CONNECT',2016,4.0,98575.0,-5,{2021: 0.2630605486529319}
931,2021,31260.0,2016 FORD TRANSIT CONNECT',2016,4.0,106441.0,-5,{2021: 0.2655130876040369}
932,2021,31261.0,2014 Chrysler TOWN & COUNTRY',2016,4.0,26256.0,-5,{2021: 0.14443238815245546}
933,2021,31263.0,2016 CHEVROLET SUBURBAN',2016,4.0,50430.0,-5,{2021: 0.17795590984399437}
934,2021,31264.0,2016 CHEVROLET SUBURBAN',2016,4.0,43302.0,-5,{2021: 0.17989723155617904}
935,2021,31265.0,2015 DODGE JOURNEY',2016,4.0,80412.0,-5,{2021: 0.22772089809242638}
936,2021,31266.0,2013 CHEVROLET IMPALA',2016,4.0,46589.0,-5,{2021: 0.1712799442645116}
937,2021,31267.0,2013 CHEVROLET MALIBU',2016,4.0,66049.0,-5,{2021: 0.19788844751889684}
938,2021,31268.0,2016 DODGE Grand Caravan',2016,4.0,106055.0,-5,{2021: 0.2665316000429858}
939,2021,31269.0,2016 GMC CANYON',2016,4.0,71634.0,-5,{2021: 0.2098505136345721}
940,2021,31270.0,2016 FORD TAURUS AWD',2016,4.0,141342.0,-5,{2021: 0.3224830455622395}
941,2021,31271.0,2016 FORD TAURUS AWD',2016,4.0,66174.0,-5,{2021: 0.2144903084839752}
942,2021,31272.0,2016 FORD TAURUS AWD',2016,4.0,104961.0,-5,{2021: 0.27574044688968147}
943,2021,31274.0,2016 FORD TAURUS AWD',2016,4.0,96199.0,-5,{2021: 0.2480527835083566}
944,2021,31275.0,2016 FORD TAURUS AWD',2016,4.0,122660.0,-5,{2021: 0.3122417982129511}
945,2021,31276.0,2016 FORD TAURUS AWD',2016,4.0,154205.0,-5,{2021: 0.3839695703512159}
946,2021,31277.0,2016 FORD TAURUS AWD',2016,4.0,110137.0,-5,{2021: 0.2756877572219862}
947,2021,31278.0,2016 FORD TAURUS AWD',2016,4.0,104034.0,-5,{2021: 0.28473752496101346}
948,2021,31279.0,2016 FORD TAURUS AWD',2016,4.0,42384.0,-5,{2021: 0.1816496838569095}
949,2021,31280.0,2016 FORD TAURUS AWD',2016,4.0,42044.0,-5,{2021: 0.18607278876368705}
950,2021,31281.0,2016 FORD TAURUS AWD',2016,4.0,108863.0,-5,{2021: 0.2735861100168416}
951,2021,31282.0,2016 FORD TAURUS AWD',2016,4.0,131792.0,-5,{2021: 0.3176897249454228}
952,2021,31283.0,2016 FORD TAURUS AWD',2016,4.0,49433.0,-5,{2021: 0.19908907226554537}
953,2021,31286.0,2016 FORD TAURUS AWD',2016,4.0,132803.0,-5,{2021: 0.31354942287012016}
954,2021,31287.0,2016 FORD TAURUS AWD',2016,4.0,135136.0,-5,{2021: 0.3186876913203159}
955,2021,31288.0,2016 FORD TAURUS AWD',2016,4.0,116878.0,-5,{2021: 0.28632057306432146}
956,2021,31289.0,2016 FORD TAURUS AWD',2016,4.0,177580.0,-5,{2021: 0.39324368474047966}
957,2021,31290.0,2016 FORD TAURUS AWD',2016,4.0,135298.0,-5,{2021: 0.3247739454113448}
958,2021,31291.0,2016 FORD TAURUS AWD',2016,4.0,126383.0,-5,{2021: 0.30741317137021007}
959,2021,31292.0,2016 FORD TAURUS AWD',2016,4.0,105270.0,-5,{2021: 0.28328309495302495}
960,2021,31293.0,2016 FORD TAURUS AWD',2016,4.0,150619.0,-5,{2021: 0.34041180458715914}
961,2021,31294.0,2016 FORD TAURUS AWD',2016,4.0,108069.0,-5,{2021: 0.26362745816095035}
962,2021,31295.0,2016 FORD TAURUS AWD',2016,4.0,96606.0,-5,{2021: 0.27651417535180534}
963,2021,31296.0,2016 FORD TAURUS AWD',2016,4.0,132054.0,-5,{2021: 0.28585532910901035}
964,2021,31297.0,2016 FORD TAURUS AWD',2016,4.0,140512.0,-5,{2021: 0.31912607496515794}
965,2021,31299.0,2016 FORD TAURUS AWD',2016,4.0,112816.0,-5,{2021: 0.2880933249311491}
966,2021,31301.0,2016 FORD TAURUS AWD',2016,4.0,73767.0,-5,{2021: 0.18626892747097265}
967,2021,31302.0,2016 FORD TAURUS AWD',2016,4.0,134401.0,-5,{2021: 0.31832920936081655}
968,2021,31303.0,2016 FORD TAURUS AWD',2017,3.0,85243.0,-4,{2021: 0.17464634163680956}
969,2021,31304.0,2016 FORD TAURUS AWD',2016,4.0,155816.0,-5,{2021: 0.3810304502817979}
970,2021,31305.0,2016 FORD TAURUS AWD',2016,4.0,104088.0,-5,{2021: 0.2872433638686202}
971,2021,31307.0,2016 FORD TAURUS AWD',2016,4.0,124322.0,-5,{2021: 0.3031007897046849}
972,2021,31308.0,2016 FORD TAURUS AWD',2016,4.0,81152.0,-5,{2021: 0.23469580656605443}
973,2021,31309.0,2016 FORD TAURUS AWD',2016,4.0,128438.0,-5,{2021: 0.2846343708251671}
974,2021,31310.0,2016 FORD TAURUS AWD',2016,4.0,81081.0,-5,{2021: 0.23804782237294492}
975,2021,31311.0,2016 FORD TAURUS AWD',2016,4.0,80575.0,-5,{2021: 0.2383591111012159}
976,2021,31313.0,2016 FORD TAURUS AWD',2016,4.0,62209.0,-5,{2021: 0.21741287658165354}
977,2021,31314.0,2016 FORD TAURUS AWD',2016,4.0,54351.0,-5,{2021: 0.2022537787576925}
978,2021,31316.0,2016 FORD TAURUS AWD',2016,4.0,56482.0,-5,{2021: 0.21546236607687086}
979,2021,31317.0,2016 FORD TAURUS AWD',2016,4.0,176880.0,-5,{2021: 0.3835868122829479}
980,2021,31318.0,2016 FORD TAURUS AWD',2016,4.0,153433.0,-5,{2021: 0.3557856540862989}
981,2021,31319.0,2016 FORD TAURUS AWD',2016,4.0,46642.0,-5,{2021: 0.17894319446463727}
982,2021,31320.0,2016 FORD TAURUS AWD',2016,4.0,117028.0,-5,{2021: 0.2855124978034166}
983,2021,31322.0,2016 FORD TAURUS AWD',2016,4.0,119754.0,-5,{2021: 0.30772630178808413}
984,2021,31323.0,2016 FORD TAURUS AWD',2016,4.0,117804.0,-5,{2021: 0.28388097701685605}
985,2021,31324.0,2016 FORD TAURUS AWD',2016,4.0,119777.0,-5,{2021: 0.3134706227209335}
986,2021,31325.0,2016 FORD TAURUS AWD',2016,4.0,104726.0,-5,{2021: 0.2794060020863097}
987,2021,31326.0,2016 FORD TAURUS AWD',2016,4.0,49391.0,-5,{2021: 0.20168603362795556}
988,2021,31327.0,2016 FORD TAURUS AWD',2016,4.0,41079.0,-5,{2021: 0.17669630011536097}
989,2021,31329.0,2016 FORD TAURUS AWD',2016,4.0,53038.0,-5,{2021: 0.19645797213373667}
990,2021,31330.0,2016 FORD TAURUS AWD',2016,4.0,102343.0,-5,{2021: 0.261143512805149}
991,2021,31331.0,2016 FORD TAURUS AWD',2016,4.0,85900.0,-5,{2021: 0.27180614802486136}
992,2021,31332.0,2016 FORD TAURUS AWD',2016,4.0,37814.0,-5,{2021: 0.1792520006636761}
993,2021,31333.0,2016 FORD TAURUS AWD',2016,4.0,28498.0,-5,{2021: 0.1684909931516221}
994,2021,31334.0,2016 FORD TAURUS AWD',2016,4.0,59701.0,-5,{2021: 0.20433446635434968}
995,2021,31335.0,2016 FORD TAURUS AWD',2016,4.0,53692.0,-5,{2021: 0.1915112458676814}
996,2021,31336.0,2016 FORD TAURUS AWD',2016,4.0,81281.0,-5,{2021: 0.24138916698817636}
997,2021,31337.0,2016 FORD TAURUS AWD',2016,4.0,49814.0,-5,{2021: 0.17218489121474997}
998,2021,31338.0,2016 FORD TAURUS AWD',2016,4.0,54109.0,-5,{2021: 0.19401977460974396}
999,2021,31339.0,2016 FORD TAURUS AWD',2016,4.0,31495.0,-5,{2021: 0.1688624692254571}
1000,2021,31340.0,2016 FORD TAURUS AWD',2016,4.0,40748.0,-5,{2021: 0.16844654688811828}
1001,2021,31341.0,2016 FORD TAURUS AWD',2016,4.0,28271.0,-5,{2021: 0.1561081115417775}
1002,2021,31342.0,2016 FORD TAURUS AWD',2016,4.0,32501.0,-5,{2021: 0.17465348942002437}
1003,2021,31343.0,2016 FORD TAURUS AWD',2016,4.0,76493.0,-5,{2021: 0.22611127959001556}
1004,2021,31344.0,2016 FORD TAURUS AWD',2016,4.0,66262.0,-5,{2021: 0.20920905782348048}
1005,2021,31345.0,2016 FORD TAURUS AWD',2016,4.0,59920.0,-5,{2021: 0.18976418522030578}
1006,2021,31346.0,2016 FORD TAURUS AWD',2016,4.0,68931.0,-5,{2021: 0.2238144108475196}
